,Dates,Time,Open,High,Low,Close,Volume,Average,BarCount
334,2015-03-05,00:00:00,210.28,210.87,209.85,210.49,657625,210.449,194487
335,2015-03-06,00:00:00,210.4,210.89,207.1,207.76,1323680,208.319,396095
336,2015-03-09,00:00:00,207.5,208.79,207.21,208.2,792734,208.225,221262
337,2015-03-10,00:00:00,207.96,207.96,204.67,205.18,1242081,205.691,370220
338,2015-03-11,00:00:00,205.35,205.74,204.38,204.56,982687,204.926,285445
339,2015-03-12,00:00:00,204.65,207.18,204.65,207.18,841475,206.498,252310
340,2015-03-13,00:00:00,207.2,207.34,204.58,205.54,1231133,205.566,391588
341,2015-03-16,00:00:00,206.22,208.87,205.93,208.05,1027285,208.016,274383
342,2015-03-17,00:00:00,208.12,208.42,206.98,208.05,833636,207.758,249502
343,2015-03-18,00:00:00,208.18,211.27,206.62,210.81,1815905,209.279,592921
344,2015-03-19,00:00:00,210.71,210.92,209.03,209.43,979323,209.589,299100
345,2015-03-20,00:00:00,209.27,211.02,208.51,210.47,1290153,210.407,321600
346,2015-03-23,00:00:00,210.47,211.11,209.74,209.98,643956,210.486,181209
347,2015-03-24,00:00:00,209.92,210.49,208.72,208.99,674926,209.495,223562
348,2015-03-25,00:00:00,208.92,209.35,205.71,206.08,1337715,207.101,393731
349,2015-03-26,00:00:00,205.49,206.37,203.84,205.5,1272432,205.269,378127
350,2015-03-27,00:00:00,205.44,206.87,204.6,205.85,1004556,205.574,283487
351,2015-03-30,00:00:00,206.23,208.61,205.74,208.03,854097,208.049,244596
352,2015-03-31,00:00:00,207.79,208.1,206.14,206.4,1051342,207.074,283373
353,2015-04-01,00:00:00,205.78,206.54,204.51,205.79,1182874,205.429,376655
354,2015-04-02,00:00:00,205.59,206.98,204.95,206.39,799941,206.386,243208
355,2015-04-06,00:00:00,205.5,208.45,204.71,207.63,917563,207.511,262165
356,2015-04-07,00:00:00,207.91,208.76,207.11,207.28,766895,207.967,203990
357,2015-04-08,00:00:00,207.54,208.51,207.08,208.17,794058,207.882,286924
358,2015-04-09,00:00:00,207.84,209.18,207.19,209.05,723924,208.289,254992
359,2015-04-10,00:00:00,208.98,210.19,208.86,210.15,604135,209.733,181631
360,2015-04-13,00:00:00,209.77,210.63,209.03,209.19,623303,209.776,180150
361,2015-04-14,00:00:00,209.58,209.77,208.1,209.55,637550,209.087,215607
362,2015-04-15,00:00:00,209.49,211.04,209.49,210.54,823489,210.565,233723
363,2015-04-16,00:00:00,210.32,210.98,209.43,210.62,612789,210.327,191224
364,2015-04-17,00:00:00,210.25,210.33,207.01,208.08,1525338,208.065,431199
365,2015-04-20,00:00:00,209.17,210.25,207.98,209.77,744467,209.829,227065
366,2015-04-21,00:00:00,210.8,211.05,209.24,209.81,594794,209.883,208017
367,2015-04-22,00:00:00,209.82,210.85,208.54,210.54,673010,210.13,225108
368,2015-04-23,00:00:00,210.35,211.94,209.28,211.15,868009,211.143,263903
369,2015-04-24,00:00:00,211.25,211.97,211.04,211.69,557352,211.58,175462
370,2015-04-27,00:00:00,211.73,212.48,210.54,210.98,740905,211.368,230303
371,2015-04-28,00:00:00,210.7,211.7,209.33,211.54,764345,210.752,283511
372,2015-04-29,00:00:00,211.56,211.71,209.6,210.25,1054322,210.536,354732
373,2015-04-30,00:00:00,210.05,210.59,207.62,208.71,1267012,208.968,424700
374,2015-05-01,00:00:00,209.0,210.77,208.52,210.7,882208,210.067,284532
375,2015-05-04,00:00:00,210.75,212.02,210.75,211.44,616360,211.55,208276
376,2015-05-05,00:00:00,211.24,211.64,208.73,209.2,989424,209.724,356239
377,2015-05-06,00:00:00,209.19,209.93,206.76,207.92,1075743,208.006,400448
378,2015-05-07,00:00:00,207.6,209.38,206.31,209.05,784623,208.534,274513
379,2015-05-08,00:00:00,209.36,211.86,208.85,211.59,1111649,211.39,332903
380,2015-05-11,00:00:00,211.26,211.89,210.15,210.22,629680,211.172,234241
381,2015-05-12,00:00:00,209.83,210.63,208.52,210.38,1028304,209.75,351271
382,2015-05-13,00:00:00,210.7,211.22,209.74,210.22,778887,210.28,252076
383,2015-05-14,00:00:00,210.65,212.4,210.65,212.27,743565,211.799,224492
384,2015-05-15,00:00:00,212.45,212.81,211.86,212.56,602774,212.254,202821
385,2015-05-18,00:00:00,212.3,213.4,211.87,213.25,613505,212.869,174679
386,2015-05-19,00:00:00,213.55,213.81,212.69,212.98,574109,213.098,185570
387,2015-05-20,00:00:00,212.9,213.78,212.17,212.33,659604,213.016,223681
388,2015-05-21,00:00:00,212.37,213.75,212.28,213.35,582861,213.326,177804
389,2015-05-22,00:00:00,213.43,213.54,212.85,212.94,496882,213.178,154969
390,2015-05-26,00:00:00,212.6,212.99,210.2,210.95,944209,210.962,307774
391,2015-05-27,00:00:00,210.9,212.98,210.74,212.63,808932,212.252,250491
392,2015-05-28,00:00:00,212.28,212.82,211.63,212.73,629782,212.18,210272
393,2015-05-29,00:00:00,211.89,212.75,210.82,211.19,1014585,211.466,317510
394,2015-06-01,00:00:00,211.75,212.34,210.62,211.69,839290,211.566,288861
395,2015-06-02,00:00:00,211.61,212.19,210.01,211.4,845107,211.284,273954
396,2015-06-03,00:00:00,211.64,212.67,211.33,212.18,772647,211.988,250952
397,2015-06-04,00:00:00,211.23,211.86,209.75,210.5,1153696,210.476,369175
398,2015-06-05,00:00:00,210.57,210.77,208.98,209.82,959148,209.848,309019
399,2015-06-08,00:00:00,209.79,209.93,208.27,208.68,798632,208.981,251442
400,2015-06-09,00:00:00,208.62,209.12,207.5,208.84,895820,208.469,288860
401,2015-06-10,00:00:00,208.98,211.41,208.98,211.06,1084010,210.813,321615
402,2015-06-11,00:00:00,211.19,212.09,211.04,211.39,642218,211.606,210744
403,2015-06-12,00:00:00,211.21,211.48,209.68,209.99,950496,210.15,283111
404,2015-06-15,00:00:00,209.6,209.6,207.79,208.88,1027034,208.776,326124
405,2015-06-16,00:00:00,208.0,210.5,207.48,210.43,674018,209.725,233420
406,2015-06-17,00:00:00,210.77,211.32,209.36,210.4,1013881,210.531,336464
407,2015-06-18,00:00:00,210.6,213.34,210.0,212.77,1260441,212.606,369715
408,2015-06-19,00:00:00,212.05,212.19,210.18,210.57,1005051,211.024,293493
409,2015-06-22,00:00:00,211.65,212.59,210.6,212.05,657084,212.022,219694
410,2015-06-23,00:00:00,212.14,212.44,211.57,212.19,566086,211.99,175573
411,2015-06-24,00:00:00,212.0,212.17,210.36,210.65,783520,211.056,240634
412,2015-06-25,00:00:00,211.0,211.7,209.73,209.99,779767,210.414,231266
413,2015-06-26,00:00:00,209.71,210.58,209.16,209.35,932166,209.899,264068
414,2015-06-29,00:00:00,208.05,208.82,205.33,205.98,1609136,206.864,492846
415,2015-06-30,00:00:00,206.1,207.39,205.28,206.11,1492621,206.26,459654
416,2015-07-01,00:00:00,207.04,208.35,205.85,207.57,1051012,207.314,318284
417,2015-07-02,00:00:00,207.88,208.48,206.03,207.45,866958,207.44,258079
418,2015-07-06,00:00:00,206.26,207.86,204.52,207.52,1031339,206.493,353257
419,2015-07-07,00:00:00,208.16,208.3,204.11,207.52,1585893,206.245,548574
420,2015-07-08,00:00:00,205.88,206.94,204.25,205.04,1453757,205.331,508264
421,2015-07-09,00:00:00,205.04,207.35,204.38,206.25,1217062,205.934,385835
422,2015-07-10,00:00:00,206.97,207.98,204.95,207.79,1080005,207.395,338636
423,2015-07-13,00:00:00,208.04,210.0,206.48,209.91,898776,209.456,271254
424,2015-07-14,00:00:00,209.76,211.05,209.54,210.52,708866,210.533,218327
425,2015-07-15,00:00:00,210.79,211.35,210.04,211.2,884097,210.692,246831
426,2015-07-16,00:00:00,211.54,212.36,211.53,212.25,838409,212.022,228556
427,2015-07-17,00:00:00,212.2,212.56,211.8,212.55,685598,212.19,206556
428,2015-07-20,00:00:00,212.64,213.18,212.21,212.69,613912,212.725,185837
429,2015-07-21,00:00:00,212.73,212.87,211.2,211.28,715460,211.918,208389
430,2015-07-22,00:00:00,211.29,211.77,210.81,211.63,788931,211.279,223438
431,2015-07-23,00:00:00,211.68,211.98,209.75,210.6,797324,210.555,256971
432,2015-07-24,00:00:00,210.74,210.97,207.6,208.47,1019072,208.636,299709
433,2015-07-27,00:00:00,207.86,208.61,206.26,207.2,1216760,206.793,332627
434,2015-07-28,00:00:00,207.74,209.53,206.8,209.5,1073071,208.378,316359
435,2015-07-29,00:00:00,209.58,211.04,209.12,210.53,954756,210.341,301012
436,2015-07-30,00:00:00,210.39,211.03,209.42,210.82,810424,210.463,241920
437,2015-07-31,00:00:00,210.92,211.52,210.16,210.45,908151,210.699,257372
438,2015-08-03,00:00:00,210.6,210.7,208.65,209.4,1009344,209.569,322391
439,2015-08-04,00:00:00,209.69,210.25,208.8,208.99,760332,209.512,247446
440,2015-08-05,00:00:00,209.35,211.31,209.27,209.93,758624,210.484,253891
441,2015-08-06,00:00:00,210.08,210.55,207.65,208.55,1016948,208.591,299661
442,2015-08-07,00:00:00,208.52,208.9,206.87,207.92,976309,207.626,305575
443,2015-08-10,00:00:00,208.21,210.8,208.01,210.68,757830,210.182,238375
444,2015-08-11,00:00:00,209.85,210.6,207.76,208.99,997838,208.609,318965
445,2015-08-12,00:00:00,206.88,209.14,205.36,208.9,1441970,207.201,439288
446,2015-08-13,00:00:00,209.39,209.79,208.01,208.54,829330,208.84,248879
447,2015-08-14,00:00:00,208.92,209.75,208.03,209.75,648560,209.038,190500
448,2015-08-17,00:00:00,209.47,210.69,208.16,210.6,730397,209.693,225201
449,2015-08-18,00:00:00,210.21,210.68,209.69,209.98,618585,210.089,194062
450,2015-08-19,00:00:00,209.66,210.01,207.35,208.1,1533790,208.492,464092
451,2015-08-20,00:00:00,207.45,207.46,203.14,203.46,1668144,205.331,514618
452,2015-08-21,00:00:00,203.15,203.56,197.47,197.92,2859190,200.104,921564
453,2015-08-24,00:00:00,194.32,196.53,182.4,189.84,3927191,191.412,1542297
454,2015-08-25,00:00:00,193.34,195.62,185.79,185.81,3053897,192.172,1188623
455,2015-08-26,00:00:00,189.3,195.04,188.37,194.96,2794810,191.411,1117938
456,2015-08-27,00:00:00,196.32,199.77,195.21,199.66,2459353,197.719,861784
457,2015-08-28,00:00:00,198.29,199.84,197.5,199.45,1285026,198.842,492322
458,2015-08-31,00:00:00,197.87,199.36,196.17,196.33,1333585,197.933,416284
459,2015-09-01,00:00:00,193.47,194.77,190.73,192.74,1933438,192.911,695713
460,2015-09-02,00:00:00,193.91,196.5,192.42,196.08,1381225,193.967,459290
461,2015-09-03,00:00:00,196.11,198.05,194.96,195.61,1302889,196.352,435536
462,2015-09-04,00:00:00,194.68,194.68,191.61,192.2,1446243,192.784,471092
463,2015-09-08,00:00:00,196.09,197.61,195.17,197.52,1058814,196.471,355077
464,2015-09-09,00:00:00,199.5,199.7,194.1,194.49,1221419,196.821,420831
465,2015-09-10,00:00:00,196.1,197.45,193.6,195.57,1366011,195.573,424951
466,2015-09-11,00:00:00,195.68,197.25,194.53,197.17,925582,195.762,298783
467,2015-09-14,00:00:00,197.28,197.62,195.43,196.29,628860,195.983,214979
468,2015-09-15,00:00:00,195.8,198.99,195.3,198.66,889684,197.925,287169
469,2015-09-16,00:00:00,198.55,200.63,198.06,200.25,805041,199.578,269177
470,2015-09-17,00:00:00,200.15,202.89,198.99,199.4,2169876,200.606,647102
471,2015-09-18,00:00:00,198.81,198.96,194.96,195.62,1736526,196.097,531951
472,2015-09-21,00:00:00,195.57,197.68,195.1,197.13,927786,196.519,339678
473,2015-09-22,00:00:00,195.75,196.66,192.56,193.53,1257168,193.57,432426
474,2015-09-23,00:00:00,193.58,194.97,192.22,193.76,816063,193.719,300277
475,2015-09-24,00:00:00,193.37,194.37,190.56,193.27,1476373,192.005,468898
476,2015-09-25,00:00:00,193.85,195.9,191.81,192.3,1363263,193.656,453837
477,2015-09-28,00:00:00,193.02,193.28,187.64,188.53,1634610,189.109,516949
478,2015-09-29,00:00:00,188.35,189.74,186.93,188.3,1453641,188.258,513445
479,2015-09-30,00:00:00,189.58,191.83,189.25,191.21,1384993,190.923,467443
480,2015-10-01,00:00:00,193.43,193.48,189.82,192.41,1174136,191.239,424945
481,2015-10-02,00:00:00,192.65,195.45,189.12,195.38,1924272,192.334,588369
482,2015-10-05,00:00:00,195.4,198.74,194.52,198.07,1191951,197.755,376180
483,2015-10-06,00:00:00,197.35,198.98,196.79,197.2,978507,197.883,348917
484,2015-10-07,00:00:00,198.82,199.83,197.48,199.38,1126862,198.785,380695
485,2015-10-08,00:00:00,198.25,201.55,198.01,201.19,1349536,200.027,420485
486,2015-10-09,00:00:00,200.81,202.05,200.58,201.3,837913,201.306,268738
487,2015-10-12,00:00:00,201.52,202.06,200.91,201.74,459579,201.391,165146
488,2015-10-13,00:00:00,200.83,202.16,199.51,199.99,812873,200.95,276858
489,2015-10-14,00:00:00,200.1,200.87,198.94,199.47,899091,199.714,298129
490,2015-10-15,00:00:00,200.29,202.93,199.29,202.86,1080242,201.168,352268
491,2015-10-16,00:00:00,202.66,203.44,201.92,203.36,1006711,202.805,274774
492,2015-10-19,00:00:00,203.4,203.44,202.13,203.24,689591,202.905,221000
493,2015-10-20,00:00:00,203.45,203.84,202.3,202.55,647095,203.103,218842
494,2015-10-21,00:00:00,202.8,203.85,201.44,201.72,904946,202.701,297483
495,2015-10-22,00:00:00,202.07,206.82,201.94,206.56,1338559,204.614,408553
496,2015-10-23,00:00:00,206.21,208.02,206.1,207.29,1162275,207.26,354187
497,2015-10-26,00:00:00,206.9,207.39,206.4,206.97,565164,207.026,188726
498,2015-10-27,00:00:00,206.71,207.08,205.79,206.73,674352,206.342,231353
499,2015-10-28,00:00:00,206.84,209.12,206.21,208.71,1203632,207.679,366090
500,2015-10-29,00:00:00,208.49,209.27,207.99,209.11,748612,208.734,232706
501,2015-10-30,00:00:00,209.52,209.94,207.61,208.03,1069242,208.605,303821
502,2015-11-02,00:00:00,207.51,210.62,207.35,210.28,773907,209.631,227381
503,2015-11-03,00:00:00,209.92,211.66,209.54,210.78,739490,210.758,248108
504,2015-11-04,00:00:00,211.27,211.63,209.72,210.08,808982,210.468,276884
505,2015-11-05,00:00:00,210.12,211.12,209.09,209.95,680255,210.031,237429
506,2015-11-06,00:00:00,210.0,210.54,208.46,210.11,1027892,209.487,332622
507,2015-11-09,00:00:00,209.62,210.08,206.95,208.07,1034363,208.003,338820
508,2015-11-10,00:00:00,208.25,208.63,207.19,208.4,675066,207.991,235838
509,2015-11-11,00:00:00,208.93,209.42,207.51,207.71,630690,208.215,229927
510,2015-11-12,00:00:00,208.16,208.16,204.57,204.9,1042056,205.959,328228
511,2015-11-13,00:00:00,205.04,205.27,200.76,200.9,1305603,203.318,423925
512,2015-11-16,00:00:00,202.55,205.79,202.04,205.41,1048830,204.052,352519
513,2015-11-17,00:00:00,205.75,207.04,204.88,205.45,1103853,205.865,361135
514,2015-11-18,00:00:00,205.25,209.03,205.09,208.95,1081654,207.512,336293
515,2015-11-19,00:00:00,209.04,209.6,208.2,208.41,731059,208.635,237081
516,2015-11-20,00:00:00,208.75,210.12,208.52,209.5,763908,209.508,252078
517,2015-11-23,00:00:00,209.4,209.98,208.52,209.15,584102,209.328,210933
518,2015-11-24,00:00:00,208.03,209.83,207.31,209.11,906976,208.798,293341
519,2015-11-25,00:00:00,209.5,209.96,208.96,209.68,459078,209.48,174057
520,2015-11-27,00:00:00,209.29,210.31,208.86,209.42,311255,209.442,106250
521,2015-11-30,00:00:00,209.42,210.19,208.51,209.57,897016,209.03,276908
522,2015-12-01,00:00:00,209.43,210.82,209.07,210.62,870215,210.013,292885
523,2015-12-02,00:00:00,210.89,211.11,208.23,208.94,942130,209.465,316715
524,2015-12-03,00:00:00,209.54,210.23,204.75,206.37,1407395,206.676,472269
525,2015-12-04,00:00:00,206.81,209.97,205.4,209.61,1496330,208.532,478712
526,2015-12-07,00:00:00,209.9,210.25,207.2,208.52,867038,208.125,319141
527,2015-12-08,00:00:00,207.96,208.29,205.78,207.2,919974,206.887,331709
528,2015-12-09,00:00:00,206.89,208.68,204.18,205.42,1428303,205.952,501810
529,2015-12-10,00:00:00,205.55,207.43,205.14,206.13,1009683,206.161,341168
530,2015-12-11,00:00:00,205.5,205.84,201.2,201.22,1699951,202.664,575831
531,2015-12-14,00:00:00,202.5,203.47,199.95,203.1,1568444,201.7,615108
532,2015-12-15,00:00:00,203.76,206.11,202.81,205.23,1254719,205.262,420342
533,2015-12-16,00:00:00,205.48,208.39,204.8,207.57,1585107,206.748,566585
534,2015-12-17,00:00:00,208.03,208.89,203.24,203.4,1446804,206.157,487063
535,2015-12-18,00:00:00,202.96,203.5,199.63,199.73,1982259,201.341,724227
536,2015-12-21,00:00:00,201.5,202.44,200.09,202.43,888889,201.087,320466
537,2015-12-22,00:00:00,202.12,204.03,201.25,203.72,952879,202.88,325066
538,2015-12-23,00:00:00,204.08,206.08,204.08,205.89,873573,205.437,301899
539,2015-12-24,00:00:00,205.5,206.33,205.29,205.49,389008,205.821,136340
540,2015-12-28,00:00:00,205.75,205.75,203.94,205.31,546666,204.727,223940
541,2015-12-29,00:00:00,206.02,207.79,205.23,207.69,703613,207.26,252157
542,2015-12-30,00:00:00,207.28,207.44,205.76,206.06,498509,206.561,199058
543,2015-12-31,00:00:00,205.94,206.01,203.54,204.07,977390,204.654,332989
544,2016-01-04,00:00:00,201.18,201.83,198.59,201.69,1678571,199.837,564387
545,2016-01-05,00:00:00,201.14,202.23,199.82,201.65,990277,201.093,352712
546,2016-01-06,00:00:00,199.52,200.06,197.6,199.29,1373216,198.828,471028
547,2016-01-07,00:00:00,194.27,197.44,193.42,193.93,1887867,195.151,685239
548,2016-01-08,00:00:00,196.24,196.98,191.55,191.75,1852338,193.668,657660
549,2016-01-11,00:00:00,193.11,193.41,189.82,192.41,1741415,191.72,602559
550,2016-01-12,00:00:00,191.64,194.55,189.17,193.95,1553891,192.914,549974
551,2016-01-13,00:00:00,194.82,195.44,188.38,188.86,1997507,191.046,696403
552,2016-01-14,00:00:00,188.94,193.26,187.66,191.83,2039284,190.892,712762
553,2016-01-15,00:00:00,190.99,191.54,185.52,188.26,2680513,187.44,971115
554,2016-01-19,00:00:00,190.48,191.29,186.2,187.28,1745445,188.33,603344
555,2016-01-20,00:00:00,184.05,187.5,181.02,187.12,2603372,184.078,948221
556,2016-01-21,00:00:00,185.32,188.87,184.29,186.97,1734010,186.998,687161
557,2016-01-22,00:00:00,188.64,190.78,186.8,190.73,1445837,189.947,529766
558,2016-01-25,00:00:00,189.7,190.52,187.1,187.27,1129945,188.885,411136
559,2016-01-26,00:00:00,186.52,190.53,186.25,189.4,1265404,189.631,422910
560,2016-01-27,00:00:00,189.03,191.56,187.06,187.79,1652336,189.279,615679
561,2016-01-28,00:00:00,189.7,190.81,187.16,188.51,1313424,188.981,524451
562,2016-01-29,00:00:00,190.13,194.05,189.08,194.05,1762080,192.411,547863
563,2016-02-01,00:00:00,193.32,194.58,191.84,192.98,1093279,193.19,416376
564,2016-02-02,00:00:00,192.25,193.65,189.54,189.95,1424672,190.682,512841
565,2016-02-03,00:00:00,190.96,191.78,187.1,191.27,1908319,189.579,772184
566,2016-02-04,00:00:00,191.77,192.75,189.62,190.85,1331588,191.257,540465
567,2016-02-05,00:00:00,191.16,192.01,187.2,187.88,1562129,188.672,578447
568,2016-02-08,00:00:00,188.1,188.11,182.8,185.01,1760730,184.423,668271
569,2016-02-09,00:00:00,185.52,186.94,183.2,185.36,1676116,185.037,674174
570,2016-02-10,00:00:00,186.58,188.34,183.9,183.93,1364346,186.634,556190
571,2016-02-11,00:00:00,182.41,184.1,180.91,183.67,1909559,182.643,753861
572,2016-02-12,00:00:00,184.35,186.75,182.86,186.74,1169843,185.592,448927
573,2016-02-16,00:00:00,189.47,190.29,187.63,190.22,1067901,189.066,381477
574,2016-02-17,00:00:00,189.72,193.36,189.59,193.13,1180327,192.435,458296
575,2016-02-18,00:00:00,192.56,193.92,191.72,191.98,923885,192.375,393891
576,2016-02-19,00:00:00,192.78,192.78,190.45,192.08,902016,191.534,360335
577,2016-02-22,00:00:00,193.65,194.95,193.01,193.92,896266,194.519,311161
578,2016-02-23,00:00:00,193.82,194.38,191.9,192.06,967841,192.981,374097
579,2016-02-24,00:00:00,192.04,194.43,189.32,194.03,1331523,191.345,500630
580,2016-02-25,00:00:00,192.94,195.81,192.81,195.68,971328,194.26,352544
581,2016-02-26,00:00:00,196.5,197.45,194.76,194.87,1073641,195.718,394285
582,2016-02-29,00:00:00,193.91,196.23,193.24,193.24,1058120,194.694,369065
583,2016-03-01,00:00:00,194.61,198.49,193.05,198.19,1191066,196.88,428325
584,2016-03-02,00:00:00,198.6,199.09,197.25,198.86,842571,198.185,348932
585,2016-03-03,00:00:00,198.75,199.84,198.11,199.68,778505,198.965,316555
586,2016-03-04,00:00:00,199.56,201.35,199.03,200.05,1066924,200.275,421945
587,2016-03-07,00:00:00,199.85,201.07,199.08,200.26,811607,200.167,318304
588,2016-03-08,00:00:00,199.24,200.05,198.21,198.65,1107733,198.992,427460
589,2016-03-09,00:00:00,198.88,199.99,198.43,199.43,818076,199.223,307943
590,2016-03-10,00:00:00,199.93,201.59,197.38,199.62,1423622,199.199,529579
591,2016-03-11,00:00:00,201.1,202.81,199.46,202.68,1063535,202.047,368574
592,2016-03-14,00:00:00,202.28,203.04,201.77,202.5,661651,202.459,255512
593,2016-03-15,00:00:00,201.69,202.44,201.05,202.44,747705,201.718,271743
594,2016-03-16,00:00:00,202.27,203.82,201.28,203.5,1116951,202.757,406170
595,2016-03-17,00:00:00,203.94,205.23,202.17,204.77,1077955,204.295,360812
596,2016-03-18,00:00:00,203.85,204.78,203.25,204.19,1131779,204.36,391342
597,2016-03-21,00:00:00,203.84,204.94,203.56,204.74,622544,204.475,242096
598,2016-03-22,00:00:00,204.0,205.23,203.36,204.66,831230,204.585,287640
599,2016-03-23,00:00:00,204.66,204.97,203.01,203.26,744643,203.652,297970
600,2016-03-24,00:00:00,202.88,203.61,201.74,203.52,745846,202.541,263799
601,2016-03-28,00:00:00,204.29,204.44,202.7,203.22,581170,203.321,228221
602,2016-03-29,00:00:00,203.55,205.54,202.4,205.5,853187,204.123,318328
603,2016-03-30,00:00:00,205.92,206.87,205.11,205.88,754122,206.245,289033
604,2016-03-31,00:00:00,205.5,206.41,205.2,205.73,779336,205.859,285436
605,2016-04-01,00:00:00,205.04,207.14,203.98,206.86,1018224,206.019,344408
606,2016-04-04,00:00:00,207.12,207.57,205.71,205.8,580481,206.415,210502
607,2016-04-05,00:00:00,205.25,205.4,203.89,204.76,774324,204.534,304387
608,2016-04-06,00:00:00,204.93,206.5,203.98,206.3,826697,205.384,320635
609,2016-04-07,00:00:00,206.0,206.4,203.09,203.45,1007279,204.207,358200
610,2016-04-08,00:00:00,205.01,205.85,203.87,204.63,841681,204.848,303480
